cod_mun,alpha_mun_mean,alpha_mun_lo,alpha_mun_hi,alpha_mun_range,nome_municipio
3556909,37280.92956537755,30563.654425521192,43927.00927360609,13363.354848084899,3556909
3556958,16466.487882798046,9873.589233037343,23076.201601405657,13202.612368368314,3556958
3557006,27137.920283170508,20030.59570277919,34261.67218832933,14231.07648555014,3557006
3557105,27894.032153414337,20979.48378222492,34553.28813822711,13573.804356002187,3557105
3557154,31397.021661256647,24666.703342234596,38078.29084329343,13411.587501058832,3557154
3557204,15605.578905973513,8865.312063849737,22407.053260654367,13541.74119680463,3557204
3557303,24578.169500871452,18048.72648474381,31120.42548079965,13071.698996055842,3557303
4100103,20386.075343054305,14042.484437814079,26925.114865706822,12882.630427892744,4100103
4100202,30359.310629213996,23874.705606679432,37003.565394222496,13128.859787543064,4100202
4100301,17426.625174259607,10952.786354562224,23983.03839475983,13030.252040197607,4100301
4100400,11830.183783663182,5015.762251952127,18457.692382016026,13441.930130063898,4100400
4100459,26367.081522575092,19754.033168053727,33268.153556364356,13514.120388310628,4100459
4100509,14090.598358187162,7346.28558287191,20849.866743451013,13503.581160579102,4100509
4100608,19287.26561559702,12438.801753752603,25979.824019710966,13541.022265958363,4100608
4100707,24405.449377402536,17569.529185755386,31128.59627340441,13559.067087649026,4100707
4100806,20510.141152308093,13899.815840132052,27101.976972770757,13202.161132638705,4100806
4100905,16652.13383592593,10091.194416223892,23113.835916403405,13022.641500179512,4100905
4101002,26506.81029809678,19609.70374523932,33423.18567209224,13813.481926852917,4101002
4101051,26472.24900941361,20109.477071606187,33012.71149791185,12903.234426305662,4101051
4101101,30548.136492869824,23992.992246271417,37144.95433973887,13151.962093467453,4101101
4101150,30005.67674922736,23451.07378946012,36598.06242648384,13146.988637023722,4101150
4101200,23398.753457472503,16703.267512196344,29997.187231491105,13293.919719294761,4101200
4101309,21851.920584322703,14997.784661350846,28601.66841651196,13603.883755161112,4101309
4101408,21615.09569693004,15035.82233566623,28351.670813458233,13315.848477792004,4101408
4101507,34153.20193617193,27540.260451000133,41067.55644770685,13527.295996706715,4101507
4101606,36388.554947586694,29738.663983695056,43182.60205090236,13443.938067207302,4101606
4101655,28302.847469649845,21422.553958489465,34998.550544156584,13575.996585667119,4101655
4101705,29960.884687610112,23014.12261881868,36655.22766510873,13641.10504629005,4101705
4101804,98326.67288321753,91728.19072303729,104836.7674393888,13108.576716351512,4101804
4101853,34490.513043740226,27858.87395608509,41106.44650537161,13247.57254928652,4101853
4101903,24863.782048494006,18187.39739308155,31573.2266862468,13385.82929316525,4101903
4102000,30492.144707484014,23783.006345015005,37037.79377184889,13254.787426833886,4102000
4102109,23215.90228487707,16324.151855680177,30085.824886645732,13761.673030965556,4102109
4102208,29946.687155383803,22931.197967650878,37064.54663018523,14133.34866253435,4102208
4102307,49313.57762965184,42349.89639248155,56082.381008014025,13732.484615532478,4102307
4102406,20395.94874048836,13832.417690141758,26833.297309212438,13000.87961907068,4102406
4102505,16082.985002175326,9273.784151755253,23000.957220483044,13727.17306872779,4102505
4102604,20977.383107352358,14524.442114058229,27389.1830184931,12864.74090443487,4102604
4102703,29369.934969787028,22931.44938543497,35683.26459110978,12751.815205674808,4102703
4102752,18430.599724057807,11906.091622634087,25223.435308774056,13317.34368613997,4102752
4102802,25272.496325448432,18880.1070772055,31882.86343892135,13002.756361715852,4102802
4102901,18482.248441403666,11559.578678071151,25409.973254581,13850.394576509849,4102901
4103008,42576.7735560073,36210.017130745815,49112.51301629011,12902.495885544296,4103008
4103024,30268.01390264965,23836.906011503488,36594.332984476874,12757.426972973386,4103024
4103040,29487.69826600481,22460.754300629036,36426.03947679941,13965.285176170371,4103040
4103057,15637.703032710513,8802.298647424448,22474.095687074594,13671.797039650146,4103057
4103107,14822.542339665488,8243.532478404413,21260.796613604914,13017.264135200501,4103107
4103156,17739.799842211338,11058.27197123332,24528.934441515634,13470.662470282314,4103156
4103206,15675.08686156299,8895.58573575527,22523.81132910077,13628.225593345498,4103206
4103222,50660.55176582907,44031.28526648777,57279.24106737657,13247.955800888798,4103222
4103305,23877.090202235606,17591.737082701547,30383.650108337457,12791.91302563591,4103305
4103354,29150.180803845902,22568.144247335666,35877.28745559753,13309.143208261863,4103354
4103370,53641.01929251646,47192.283446962945,60207.43865964745,13015.155212684505,4103370
4103404,20941.48613496077,14162.925980641674,27836.294837375917,13673.368856734243,4103404
4103453,73788.7970436215,67106.53215702459,80224.75193644859,13118.219779424006,4103453
4103479,19738.850965228692,13174.756771794446,26175.511101616597,13000.754329822152,4103479
4103503,16458.427146824906,10061.528319617719,22935.37617335891,12873.84785374119,4103503
4103602,23861.297954358444,17073.7681476543,30553.070633461422,13479.302485807122,4103602
4103701,32842.525153612594,25961.746166279605,39729.36633912921,13767.620172849602,4103701
4103800,22342.86455763207,15520.747080904433,28920.007178716583,13399.26009781215,4103800
4103909,25420.782671044406,18700.959969820404,32027.460324906915,13326.500355086511,4103909
4103958,22286.64918870471,15802.306773698112,28850.510708821228,13048.203935123116,4103958
4104006,29856.309984131556,23355.25900941605,36210.024648505416,12854.765639089364,4104006
4104055,36108.693500201916,29570.190603262006,42636.46581927954,13066.275216017533,4104055
4104105,21774.184926877566,15164.708680043637,28305.286248787193,13140.577568743556,4104105
4104204,29272.780375569488,22927.94417228618,35630.295285705135,12702.351113418954,4104204
4104253,12890.059744397435,6370.950316730178,19677.82768224475,13306.877365514574,4104253
4104303,34514.67383071128,28222.473296167336,40977.22041127158,12754.747115104241,4104303
4104402,17735.188195812116,10833.524749924194,24442.82035816276,13609.295608238566,4104402
4104428,28753.755929209325,22135.563471540867,35353.47630072965,13217.912829188783,4104428
4104451,16227.434794696697,9563.071301550417,22854.28072726077,13291.209425710354,4104451
4104501,29514.418987485646,23089.235917134105,36238.545924781836,13149.310007647731,4104501
4104600,68269.35080033971,61549.016037924746,75127.41450580533,13578.39846788058,4104600
4104659,52839.169742267775,46296.715619814255,59482.708239806045,13185.99261999179,4104659
4104709,20397.970557852852,13738.590078970845,27257.703412374718,13519.113333403873,4104709
4104808,32314.808452709633,25705.903483491584,38537.37448140164,12831.470997910055,4104808
4104907,32994.30857454713,26224.98869397456,39554.432368544236,13329.443674569677,4104907
4105003,23194.87128774399,16813.827695936187,29597.62143610509,12783.793740168905,4105003
4105102,18240.647264796855,11529.593254982696,24909.548778233133,13379.955523250437,4105102
4105201,14825.892183343494,8287.224598992845,21400.81064942293,13113.586050430084,4105201
4105300,45387.90365418989,38971.3628334283,52109.818719855626,13138.455886427328,4105300
4105409,28384.53473318723,21942.810667297243,34976.02650521123,13033.215837913987,4105409
4105508,28649.977466819957,22152.168110614977,35253.12335383801,13100.955243223034,4105508
4105607,25730.432105833985,19206.05796054747,32487.076566278127,13281.018605730656,4105607
4105706,25822.2308030715,19091.429731287615,32699.374008901188,13607.944277613573,4105706
4105805,18393.883085085643,11808.017583057514,24889.11514125273,13081.097558195215,4105805
4105904,24204.55227430649,17719.62317729926,30861.384770313463,13141.761593014202,4105904
4106001,19823.17705441488,13198.875013383738,26455.297244227295,13256.422230843556,4106001
4106100,22714.22896193747,16031.103842971794,29425.596359929892,13394.492516958098,4106100
4106209,18181.97584182723,11436.74581059473,24673.789222616797,13237.043412022067,4106209
4106308,34965.231209224214,28171.336847479903,41474.6771809023,13303.340333422395,4106308
4106407,27756.323981630674,21283.387646626208,34373.05612893749,13089.668482311281,4106407
4106456,22395.042751211648,15672.21657437274,29152.5932420446,13480.37666767186,4106456
4106506,26272.060751291167,19652.391274562386,33014.508919958986,13362.1176453966,4106506
4106555,17329.13041103316,10527.851298108202,24067.68533500562,13539.834036897417,4106555
4106571,24410.22725599281,17760.60669281524,30943.507082867953,13182.900390052713,4106571
4106605,29555.17572802531,22648.604951480367,36166.30998987945,13517.705038399086,4106605
4106704,34131.51766915663,27723.56319185925,40733.132481134286,13009.569289275034,4106704
4106803,17140.196551450314,10607.460205693993,23495.489388882732,12888.029183188739,4106803
4106852,32243.95651113251,25668.257403668304,38914.77568634942,13246.518282681118,4106852
4106902,42822.83265331303,36139.04718018032,49506.83684240811,13367.789662227791,4106902
4107009,13475.731934821779,6867.99939389738,20099.829117013112,13231.829723115732,4107009
4107108,50235.47616354993,43646.75930223245,56831.95104597619,13185.191743743737,4107108
4107124,14119.93155310245,7549.841323379853,20652.114872215727,13102.273548835874,4107124
4107157,17518.519695717325,10996.77592733605,23896.952207005823,12900.176279669773,4107157
4107207,33384.27750818041,26852.457523248893,39946.00364628384,13093.546123034947,4107207
4107256,58809.05998886935,52386.623987966756,65320.14631998355,12933.522332016793,4107256
4107306,23062.864020296787,16572.875077570854,29883.76688726845,13310.891809697598,4107306
4107405,31059.931283814647,24229.329868194334,37607.23623195103,13377.906363756694,4107405
4107504,28174.062407641628,21528.39793817497,34605.34269292425,13076.944754749278,4107504
4107520,22127.681693977018,15620.036264794635,28487.99232481026,12867.956060015626,4107520
4107538,43791.899862536564,37013.78243345676,50339.500622180276,13325.718188723513,4107538
4107546,23659.265466671328,16641.50161903895,30411.327115889584,13769.825496850633,4107546
4107553,40820.54972188248,34060.79663006841,47402.28894727273,13341.49231720432,4107553
4107603,21623.805239945337,15256.44823444657,27902.009613116137,12645.561378669567,4107603
4107652,19869.839902721727,13362.50631315691,26601.02777766423,13238.52146450732,4107652
4107702,27026.61575583956,20545.470692411018,33480.63371708107,12935.163024670055,4107702
4107736,25969.559073397304,19119.737689324204,32733.064214219703,13613.3265248955,4107736
4107751,15516.180359748327,8794.631942376678,22110.062302020844,13315.430359644166,4107751
4107801,31942.46070620955,25238.66627328922,38569.99722510137,13331.33095181215,4107801
4107850,23079.107187367284,16391.385510439668,29877.69423904709,13486.308728607422,4107850
4107900,25377.027173579976,18658.05704329168,32286.925246971277,13628.868203679598,4107900
4108007,21636.371351752383,14945.032498754974,28235.75243636245,13290.719937607477,4108007
4108106,19297.6509985477,12795.429119756855,25811.76780006267,13016.338680305815,4108106
4108205,33111.56889873359,26355.533780358317,40064.97721131973,13709.443430961415,4108205
4108304,46054.67302692325,39510.88937249511,52673.11498583523,13162.225613340117,4108304
4108320,25450.27886806018,18930.529881867784,32030.845380296807,13100.315498429023,4108320
4108403,29134.666952661544,21993.87664101484,36355.81963077528,14361.942989760442,4108403
4108452,21186.575068997397,14429.807054509725,28007.696205479166,13577.88915096944,4108452
4108502,21083.255699008827,14529.042408070538,27665.103405711747,13136.060997641209,4108502
4108551,15045.891210676778,8540.686493201494,21662.624151220418,13121.937658018924,4108551
4108601,25178.47123902441,18719.539206683006,31570.318966028186,12850.77975934518,4108601
4108650,22303.750154015368,15566.498287104343,28872.94807241605,13306.449785311706,4108650
4108700,18166.217559298006,11541.598277597397,24815.41759022382,13273.819312626423,4108700
4108809,24403.38518140418,17753.987585915136,31165.01604316859,13411.028457253455,4108809
4108908,29269.00119007938,22122.780529060095,36376.37849991738,14253.597970857285,4108908
4108957,23505.40852488219,17072.61369249642,29996.533319161776,12923.919626665356,4108957
4109005,25331.919947954917,18484.463893506483,32144.592143223454,13660.12824971697,4109005
